,Tweet Date,Tweet ID,Tweet text,Tweet Location
534,2019-10-28 18:24:44,1188884316878716929,@cultivationjxn Looks delicious!,"Jackson, MS"
535,2019-10-28 17:41:32,1188873448539463680,"Disrupting Food Insecurity
Tapping data for strategies that tackle the root causes
https://t.co/CAwhvkrDv3

Thank you for sharing @PalmerAnneM We will be using this information for our food policy road map! We appreciate the work being done!","Jackson, MS"
536,2019-10-28 17:39:29,1188872931222478849,"""...or grocery shopping, or high housing costs ... erode food budgets."" -  Elaine Waxman, senior fellow 

Elevating &amp; tracking this type of information is crucial for the work we are doing with the FG project. We all need to recognize how multi-dimensional #foodinsecurity is!","Jackson, MS"
537,2019-10-28 17:36:54,1188872281369518080,"Urban Institute's recent dashboard maps the complexity of food insecurity across the nation. ""But we ultimately can’t make progress on the root causes of hunger if communities aren’t focusing on how other issues, like the role of barriers to accessing transportation to work..."" https://t.co/GtXONLY7fY","Jackson, MS"
538,2019-10-28 15:29:50,1188840304058785793,@JPSDistrict glad to see you’re on Twitter! Check out some of the work we’re doing at Galloway Elementary school!,"Jackson, MS"
539,2019-10-28 15:28:47,1188840039863717896,"RT @mtmorcelle: Grateful to @JPSDistrict for participating in the federal #CommunityEligibility policy option, which enables it to offer un…","Jackson, MS"
540,2019-10-28 15:13:17,1188836137072238598,"We hope to one day get to this point in Jackson, a great precedent for our communities down south! https://t.co/IroJjfPsdP","Jackson, MS"
541,2019-10-28 15:11:49,1188835771035410439,@ExtraTable Congrats!,"Jackson, MS"
542,2019-10-28 14:40:59,1188828008376918016,"RT @BloombergCities: Next week at #CityLabDC, @BloombergDotOrg, @AtlanticLIVE, &amp; @AspenInstitute will bring together hundreds of mayors, bu…","Jackson, MS"
543,2019-10-27 13:26:47,1188446949990633472,Thanks to everyone that came out to the Mississippi Farmers Market yesterday! We sold out of our tomato and melon totes! All proceeds go to the Galloway Elementary Learning Garden. We will be there next week until the market closes for the winter mid-December. https://t.co/uk4m4eNz6w,"Jackson, MS"
544,2019-10-26 17:13:44,1188141672984727557,"Trick or Treat
Smell my feet 
Give me something good to eat! 
We will be at the Mississippi Farmers Market today selling merch.
Come check out the farmers costumes!!!
Fertile Ground Farms 
Cedar Tree Farms 
Sarah’s Farm

#spookyseason https://t.co/qls5ThO91G","Jackson, MS"
545,2019-10-25 16:18:08,1187765292560273408,Amazing line up at @southfoodways symposium this year! Encouraging to read this feedback about the events scheduled around the theme of labor and how it powers food. #foodiswork https://t.co/y7TX5r0081,"Jackson, MS"
546,2019-10-25 16:08:32,1187762880386605057,RT @ExtraTable: It’s the perfect day for a bowl of soup! Grab your bowl at the Delta Arts Allianceuntil 1:00! https://t.co/SzXR40v2qV,"Jackson, MS"
547,2019-10-25 13:15:37,1187719363043966979,"3) We owe a big thank you to Signficant Developments for facilitating the incredible engagement between the neighborhood, school, and surrounding community groups. As always thank you to @BloombergDotOrg for your support to allow us to do this work!","Jackson, MS"
548,2019-10-25 13:14:12,1187719004892418049,2) The mural is titled “#ThisisFertileGround” and outlines the opportunity that JPS schools have to incorporate farm to school practices into the school system. The mural demonstrates the process of food from the ground to the harvest to the plate.,"Jackson, MS"
549,2019-10-25 13:13:34,1187718845122994176,1)Yesterday we met at Galloway Elementary for the Fall PTA meeting to discuss the large scale mural for the @BloombergDotOrg #publicartchallenge. The mural at Galloway was inspired by students favorite fruits &amp; veggies from an engagement exercise during the back to school night. https://t.co/5aaTzllkzF,"Jackson, MS"
550,2019-10-24 21:02:27,1187474456303685633,So exciting! Looking forward to following the event virtually! https://t.co/fVfL8xBLHZ,"Jackson, MS"
551,2019-10-23 19:50:29,1187093959211917312,RT @FoodShareTO: Simply being Black increases food insecurity rates. That’s one reason why we NEED to dismantle racism in the food movement…,"Jackson, MS"
552,2019-10-23 18:22:01,1187071694239866882,Exciting news and opportunities presented by our wonderful Mayor @ChokweALumumba tomorrow! See you there! https://t.co/3JPlJ4qdaY,"Jackson, MS"
553,2019-10-23 17:15:10,1187054870118813696,RT @ExtraTable: Who is ready for some delicious soup at Empty Bowls!? We are grateful for these amazing restaurants that are providing a la…,"Jackson, MS"
554,2019-10-22 00:48:40,1186444223903600640,"2019 #WomenofVision Honoree Betsy Bradley: “If we can come together through art and storytelling, we can start to envision a better future together.” We agree! @womensfundms @ArtPlaceAmerica   #ThisisFertileGround","Jackson, MS"
555,2019-10-21 19:18:26,1186361116735225856,We love that public art can shape neighborhood planning and creative placemaking in communities across globe! https://t.co/891DJBXZzG,"Jackson, MS"
556,2019-10-21 19:08:06,1186358516094771200,"Friends, read the memo! We can shift food supply chains to revitalize our communities! https://t.co/HvUWnRUOBn","Jackson, MS"
557,2019-10-21 15:01:53,1186296554359083009,Great info on a @USDA_NRCS funding opportunity supporting resilient farming practices. #resilientfutures https://t.co/hftK4dnJjh,"Jackson, MS"
558,2019-10-21 14:58:49,1186295782594547712,@FoodCorps @CampbellSoupCo Congrats!,"Jackson, MS"
559,2019-10-21 14:58:04,1186295592869343232,RT @USDANutrition: Calling all school food authorities! Do you want to convey the impact of local school meals? Tell the nation how much lo…,"Jackson, MS"
560,2019-10-21 14:57:35,1186295471167475712,Great ideas to cut down on #foodwaste this #Halloween season! 🎃 https://t.co/wUVw1Z9w05,"Jackson, MS"
561,2019-10-19 22:32:14,1185685111720857602,"RT @PJFoodProject: .@CivilEats @NaomiStarkman: Communities of color are disproportionately negatively impacted by the food system, and spec…","Jackson, MS"
562,2019-10-19 19:49:38,1185644193445756930,Thanks to everyone who visited @_fertileground_ at the #JXNFlea today! #GivePeasaChance #ThisisFertileGround 🍉🍇🍓🥬🥦 https://t.co/geIf0NHkD9,"Jackson, MS"
563,2019-10-19 17:05:29,1185602882676154368,Come see us! #thisisfertileground https://t.co/haqllkuN7l,"Jackson, MS"
564,2019-10-14 19:04:29,1183820892901691392,"RT @ashtonpittman: If Mississippians moved just ⅕ of their spending on food products to Mississippi-grown foods, it would create 13,000 job…","Jackson, MS"
565,2019-09-26 13:04:28,1177207307714932738,RT @jxnplanning: A big thank you to everyone who helped make our second annual PARK(ing) Day celebration a blast! Including our wonderful s…,"Jackson, MS"
566,2019-09-23 23:19:14,1176274857501306880,Thank you @mtmorcelle for capturing these and good luck in DC this weekend! https://t.co/YtZUOW9jeu,"Jackson, MS"
567,2019-09-17 14:54:54,1173973607795646471,"RT @mtmorcelle: September is #HungerActionMonth, an opportunity to join the fight to #EndHunger. Please consider joining @CityofJacksonMS,…","Jackson, MS"
568,2019-09-16 03:11:29,1173434199795281920,"RT @mtmorcelle: MS' #grocerytax is fiscally irresponsible. It harms local economies &amp; keeps low-income families from the food they need, he…","Jackson, MS"
569,2019-09-14 15:39:44,1172897728822677505,Phase 1 in progress! https://t.co/X4bvuyzj6l,"Jackson, MS"
570,2019-09-13 21:28:10,1172623027571515392,RT @jxnplanning: One week away until our PARK(ing) Day event! Next week starting Monday we will be teasing our vendors and musical acts! Wh…,"Jackson, MS"
571,2019-08-30 21:27:11,1167549349599031296,RT @jxnplanning: Some of our favorite moments from Galloway Elementary 🌟Back to School🌟 event with @_fertileground_  and our Galloway Eleme…,"Jackson, MS"
572,2019-07-23 21:37:34,1153781222230728704,"RT @mtmorcelle: .@USDA's latest proposed rule would ""take food away from families, prevent children from getting school meals, and make it…","Jackson, MS"
573,2019-07-22 19:54:50,1153392982797758464,RT @jxnplanning: Press Conference with @AARPMS celebrating our acceptance of the @AARPLivable Community Challenge grant that will make down…,"Jackson, MS"
574,2019-07-17 14:21:33,1151497170052407296,"Very excited to be collaborating on the #publicspace work that will be taking place alongside this new grant opportunity! 

Our focus at Smith Park will be around food and policy and how to use #publicart as a catalyst to drive that conversation! #foodaccess #goodthingsjxn https://t.co/9ydt9AApjt","Jackson, MS"
575,2019-07-09 13:58:38,1148592300576182273,"This survey will be used for research purposes that aims to enhance existing farms and support growth of future farms through policy, ordinances, infrastructure investment, workforce development, and other opportunities. Please support us by sharing this survey! #fertilegroundjxn","Jackson, MS"
576,2019-07-09 13:57:34,1148592032270737408,Are you practicing urban farming in the city of Jackson? We want to hear from you! Below is the FG Project: Urban Farming Survey. The purpose of this survey is to document the range of urban farming typologies &amp; experiences Jackson. https://t.co/7uzkJA9eh0,"Jackson, MS"
577,2019-07-08 19:20:34,1148310926594105345,RT @mtmorcelle: .@codeforamerica's trailblazing #GetCalFresh (SNAP) efforts are a wonderful example of what can happen when social entrepre…,"Jackson, MS"
578,2019-07-02 20:46:37,1146158254097141763,"Although this law has yet to be enforced, since it went into effect yesterday, people who sell items with the name “VEGGIE BURGER” or “VEGAN HOTDOG” can be punished up to a year in prison AND a $1,000 fine. There’s already a lawsuit being filled to prevent this from happening. https://t.co/Ymblli9GNi","Jackson, MS"
579,2019-07-02 13:52:22,1146054008580083713,RT @mtmorcelle: BREAKING: New research estimates that 8.3 million children enrolled in Medicaid and CHIP or SNAP are at risk of losing bene…,"Jackson, MS"
580,2019-06-24 21:10:57,1143265278165508113,"@mindykaling @RAICESTEXAS Mindy! Our non-profit is committed to improving food ecosystems in cities using public art, sustainable design solutions, entrepreneurship, and community engagement. We’re located in Jackson, Mississippi! To learn more check our site https://t.co/QWIErHHYwa","Jackson, MS"
581,2019-06-19 21:08:20,1141452680130420738,Information about our Fertile Ground project and national artists! We're looking forward to the spring 2020 expo✨🌸✨ thanks for the article @archpaper. Hope you see there! #foodaccess #fertilegroundjxn #publicspaces https://t.co/5oGhKbThd4,"Jackson, MS"
582,2019-06-19 21:04:46,1141451780070477826,Thank you Otis for collaborating with us! https://t.co/fNt1ZSwM5Z,"Jackson, MS"
583,2019-06-19 20:49:10,1141447855363829760,Congrats Walter! https://t.co/W4sOkra70e,"Jackson, MS"
584,2019-03-21 21:07:00,1108837436958953473,"City Planning Director, Dr. Mukesh Kumar, spoke with Chef Nick Wallace (@reflectionchef) about how we’ll use our @BloombergDotOrg #PublicArtChallenge project to spark conversations about healthy eating. Listen here: https://t.co/LeyrFVR297 … #NationalNutritionMonth","Jackson, MS"
585,2019-02-02 16:49:42,1091740454146723841,Just setting up my Twitter. #myfirstTweet,"Jackson, MS"
